Nombre del local,ID de pedido,ID del restaurante,Método de entrega,Forma de pago,Estado del pedido,Fecha del pedido,Aceptado en,Lista para retiro,Rider near pickup at,Enviado a,Entregado en,Cancelado en,Motivo de rechazo,Tipo de rechazo,Total del pedido,Tarifa mínima por pedido,Vendor Refunds,Descuentos subsidiados por la tienda,Voucher subsidiado por la tienda,Servicio PedidosYa,Cargos,Joker Fee,Is Payable,Is Paid,Ingreso estimado,Cash amount already collected by vendor,Monto adeudado a PedidosYa,Payout Amount,PedidosYa-Funded Discount,PedidosYa-Funded Voucher,Total Discount,Total Voucher,Tax Amount,Artículos
Starbucks Galería 360,1202923513,183569,Plataforma de entrega,Online,Entregado,2024-06-14 10:06,2024-06-14 10:06,,2024-06-14 10:10,2024-06-14 10:14,2024-06-14 10:28,,,,"1.425,00","0,00","0,00","0,00","0,00","228,00","0,00","0,00",,,"1.191,87","0,00","0,00","1.191,87","0,00","0,00","0,00","0,00","0,00","2 Caramel Frappuccino [1 Grande 16oz, 1 Deslactosada], 1 Vanilla Cream Frappuccino® [1 Grande 16oz, 1 Deslactosada], 1 Croissant de Mantequilla, 1 Croissant de Mantequilla"
Starbucks Galería 360,1202924126,183569,Plataforma de entrega,Online,Entregado,2024-06-14 10:15,2024-06-14 10:15,2024-06-14 10:26,2024-06-14 10:19,2024-06-14 10:29,2024-06-14 10:44,,,,"525,00","0,00","0,00","0,00","0,00","84,00","0,00","0,00",,,"439,11","0,00","0,00","439,11","267,50","0,00","267,50","0,00","0,00","1 Café Latte [1 Almond Milk, 1 Grande 16oz, 1 Caliente], 1 Blueberry Muffin"
Starbucks Galería 360,1202924136,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-14 10:15,2024-06-14 10:15,,2024-06-14 10:19,2024-06-14 10:28,2024-06-14 11:01,,,,"1.580,00","0,00","0,00","0,00","0,00","252,80","0,00","0,00",,,"1.321,51","0,00","0,00","1.321,51","0,00","0,00","0,00","0,00","0,00","4 Double Chocolate Chip Frappuccino® [1 Venti 20oz, 1 No, 1 Entera]"
Starbucks Galería 360,1202926116,183569,Plataforma de entrega,Online,Entregado,2024-06-14 10:42,2024-06-14 10:42,,2024-06-14 10:44,2024-06-14 10:59,2024-06-14 11:11,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Coconut, 1 No, 1 Venti 20oz, 1 Caliente]"
Starbucks Galería 360,1202931871,183569,Plataforma de entrega,Online,Entregado,2024-06-14 10:22,2024-06-14 10:23,2024-06-14 10:34,2024-06-14 10:26,2024-06-14 10:34,2024-06-14 10:48,,,,"620,00","0,00","0,00","0,00","0,00","99,20","0,00","0,00",,,"518,57","0,00","0,00","518,57","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Semidescremada, 1 Splenda, 1 Grande 16oz], 1 Sandwich de Tocineta de Pavo Low-Fat & Huevo"
Starbucks Galería 360,1202933651,183569,Plataforma de entrega,Online,Entregado,2024-06-14 10:46,2024-06-14 10:46,,2024-06-14 10:46,2024-06-14 10:59,2024-06-14 11:29,,,,"695,00","0,00","0,00","0,00","0,00","111,20","0,00","0,00",,,"581,30","0,00","0,00","581,30","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Mocha, 1 Blanca, 1 Mezclada, 1 Si, 1 Entera, 1 No, 1 Grande 16oz, 1 Caliente, 1 Caramel], 1 Croissant de Jamón y Queso"
Starbucks Galería 360,1202935416,183569,Plataforma de entrega,Online,Entregado,2024-06-14 11:06,2024-06-14 11:06,,2024-06-14 11:08,2024-06-14 11:14,2024-06-14 11:24,,,,"675,00","0,00","0,00","0,00","0,00","108,00","0,00","0,00",,,"564,57","0,00","0,00","564,57","0,00","0,00","0,00","0,00","0,00","1 Espresso Frappuccino® [1 Grande 16oz, 1 Almond Milk], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Galería 360,1202935883,183569,Plataforma de entrega,Online,Entregado,2024-06-14 11:10,2024-06-14 11:10,2024-06-14 11:21,2024-06-14 11:33,2024-06-14 11:34,2024-06-14 11:43,,,,"550,00","0,00","0,00","0,00","0,00","88,00","0,00","0,00",,,"460,02","0,00","0,00","460,02","17,50","0,00","17,50","0,00","0,00",2 Strawberry Acai [1 Grande 16oz]
Starbucks Galería 360,1202936945,183569,Plataforma de entrega,Online,Entregado,2024-06-14 11:21,2024-06-14 11:21,,2024-06-14 11:22,2024-06-14 11:33,2024-06-14 11:50,,,,"340,00","0,00","0,00","0,00","0,00","54,40","0,00","0,00",,,"284,38","0,00","0,00","284,38","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Fria, 1 Almond Milk, 1 Crema, 1 Mezclada, 1 Grande 16oz]"
Starbucks Galería 360,1202972088,183569,Plataforma de entrega,Online,Entregado,2024-06-14 11:24,2024-06-14 11:25,2024-06-14 11:42,2024-06-14 11:32,2024-06-14 11:43,2024-06-14 12:07,,,,"560,00","0,00","0,00","0,00","0,00","89,60","0,00","0,00",,,"468,38","0,00","0,00","468,38","0,00","0,00","0,00","0,00","0,00","1 Croissant de Mantequilla, 1 Iced Chocolate Shaken Espresso [1 Grande (16oz)]"
Starbucks Galería 360,1202989194,183569,Retirado,,Cancelado,2024-06-14 11:58,2024-06-14 11:58,2024-06-14 12:31,,,,2024-06-14 12:40,plugins.reports.order_details_report.no_show,Cliente,"1.155,00","0,00","0,00","0,00","0,00","0,00","218,06","0,00",,,"-218,06","0,00","218,06","0,00","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Entera], 2 Iced Chocolate Shaken Espresso [1 Grande (16oz)]"
Starbucks Galería 360,1202992242,183569,Plataforma de entrega,Online,Entregado,2024-06-14 12:21,2024-06-14 12:21,,2024-06-14 12:31,2024-06-14 12:36,2024-06-14 12:54,,,,"931,00","0,00","0,00","0,00","0,00","148,96","0,00","0,00",,,"778,69","0,00","0,00","778,69","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Venti 20oz, 1 No, 1 Entera], 1 Panini de Jamón y Queso Suizo, 1 Mini Pastel de Nata"
Starbucks Galería 360,1202993251,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-14 12:31,2024-06-14 12:31,,2024-06-14 12:34,2024-06-14 12:48,2024-06-14 13:19,,,,"415,00","0,00","0,00","0,00","0,00","66,40","0,00","0,00",,,"347,11","0,00","0,00","347,11","0,00","0,00","0,00","0,00","0,00",1 Iced Chocolate Shaken Espresso [1 Venti (20oz)]
Starbucks Galería 360,1202993393,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-14 12:31,2024-06-14 12:32,,2024-06-14 12:34,2024-06-14 12:48,2024-06-14 13:05,,,,"395,00","0,00","0,00","0,00","0,00","63,20","0,00","0,00",,,"330,38","0,00","0,00","330,38","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Venti 20oz, 1 Si, 1 Entera]"
Starbucks Galería 360,1203062278,183569,Plataforma de entrega,Online,Entregado,2024-06-14 13:08,2024-06-14 13:09,,2024-06-14 13:16,2024-06-14 13:18,2024-06-14 13:34,,,,"770,00","0,00","0,00","0,00","0,00","123,20","0,00","0,00",,,"644,03","0,00","0,00","644,03","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Almond Milk, 1 Sin Azúcar, 1 Venti 20oz], 1 Blueberry Muffin, 1 Coffee Cake"
Starbucks Galería 360,1203062972,183569,Plataforma de entrega,Online,Entregado,2024-06-14 13:10,2024-06-14 13:10,,2024-06-14 13:16,2024-06-14 13:18,2024-06-14 13:25,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Grande 16oz, 1 Si, 1 Entera]"
Starbucks Galería 360,1203154249,183569,Plataforma de entrega,Online,Entregado,2024-06-14 14:23,2024-06-14 14:24,2024-06-14 14:29,2024-06-14 14:24,2024-06-14 14:36,2024-06-14 14:54,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 No, 1 Semidescremada]"
Starbucks Galería 360,1203174976,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-14 14:19,2024-06-14 14:19,,2024-06-14 14:23,2024-06-14 14:36,2024-06-14 14:48,,,,"325,00","0,00","0,00","0,00","0,00","52,00","0,00","0,00",,,"271,83","0,00","0,00","271,83","100,00","0,00","100,00","0,00","0,00",1 Mango Dragonfruit Lemonade [1 Venti 20oz]
Starbucks Galería 360,1203176382,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-14 14:26,2024-06-14 14:27,,2024-06-14 14:27,2024-06-14 14:39,2024-06-14 15:00,,,,"390,00","0,00","0,00","0,00","0,00","62,40","0,00","0,00",,,"326,20","0,00","0,00","326,20","0,00","0,00","0,00","0,00","0,00","1 Americano [1 Entera, 1 Grande 16oz, 1 Fria, 1 Sin Azúcar], 1 Americano [1 Sin Azúcar, 1 Fria, 1 Entera, 1 Grande 16oz]"
Starbucks Galería 360,1203176479,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-14 14:26,2024-06-14 14:27,,2024-06-14 14:27,2024-06-14 14:39,2024-06-14 15:11,,,,"340,00","0,00","0,00","0,00","0,00","54,40","0,00","0,00",,,"284,38","0,00","0,00","284,38","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Fria, 1 Semidescremada, 1 Vainilla, 1 Sin Azúcar, 1 Grande 16oz]"
Starbucks Galería 360,1203224368,183569,Plataforma de entrega,Online,Entregado,2024-06-14 14:56,2024-06-14 14:56,,2024-06-14 14:59,2024-06-14 15:03,2024-06-14 15:20,,,,"610,00","0,00","0,00","0,00","0,00","97,60","0,00","0,00",,,"510,20","0,00","0,00","510,20","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Entera, 1 Grande 16oz, 1 Si], 1 Croissant de Jamón y Queso"
Starbucks Galería 360,1203226107,183569,Plataforma de entrega,Online,Entregado,2024-06-14 15:07,2024-06-14 15:07,2024-06-14 15:18,2024-06-14 15:11,2024-06-14 15:34,2024-06-14 15:58,,,,"325,00","0,00","0,00","0,00","0,00","52,00","0,00","0,00",,,"271,83","0,00","0,00","271,83","0,00","0,00","0,00","0,00","0,00",1 Mango Dragonfruit Lemonade [1 Venti 20oz]
Starbucks Galería 360,1203276343,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-14 15:38,2024-06-14 15:38,2024-06-14 15:50,2024-06-14 15:46,2024-06-14 15:52,2024-06-14 16:05,,,,"1.900,00","0,00","0,00","0,00","0,00","304,00","0,00","0,00",,,"1.589,16","0,00","0,00","1.589,16","0,00","0,00","0,00","0,00","0,00","2 Caramel Frappuccino [1 Venti 20oz, 1 Deslactosada], 4 Croissant de Mantequilla, 2 Pan De Chocolate"
Starbucks Galería 360,1203277786,183569,Plataforma de entrega,Online,Entregado,2024-06-14 15:49,2024-06-14 15:50,,2024-06-14 15:55,2024-06-14 16:01,2024-06-14 16:16,,,,"335,00","0,00","0,00","0,00","0,00","53,60","0,00","0,00",,,"280,19","0,00","0,00","280,19","0,00","0,00","0,00","0,00","0,00",1 Dragon Drink [1 Venti 20oz]
Starbucks Galería 360,1203281370,183569,Plataforma de entrega,Online,Entregado,2024-06-14 16:16,2024-06-14 16:16,,2024-06-14 16:18,2024-06-14 16:35,2024-06-14 16:53,,,,"1.015,00","0,00","0,00","0,00","0,00","162,40","0,00","0,00",,,"848,95","0,00","0,00","848,95","0,00","0,00","0,00","0,00","0,00","2 Vanilla Cream Frappuccino® [1 Entera, 1 Venti 20oz], 1 Pan De Chocolate"
Starbucks Galería 360,1203281546,183569,Plataforma de entrega,Online,Entregado,2024-06-14 16:18,2024-06-14 16:18,,2024-06-14 16:22,2024-06-14 16:34,2024-06-14 16:46,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","17,50","0,00","17,50","0,00","0,00","1 Caramel Frappuccino [1 Semidescremada, 1 Grande 16oz]"
Starbucks Galería 360,1203297797,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-14 17:08,2024-06-14 17:08,,2024-06-14 17:09,2024-06-14 17:16,2024-06-14 18:02,,,,"610,00","0,00","0,00","0,00","0,00","97,60","0,00","0,00",,,"510,20","0,00","0,00","510,20","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Entera], 1 Croissant de Jamón y Queso"
Starbucks Galería 360,1203308526,183569,Plataforma de entrega,Online,Entregado,2024-06-14 16:43,2024-06-14 16:43,,2024-06-14 16:47,2024-06-14 16:52,2024-06-14 17:06,,,,"790,00","0,00","0,00","0,00","0,00","126,40","0,00","0,00",,,"660,76","0,00","0,00","660,76","0,00","0,00","0,00","0,00","0,00","1 Mango Dragonfruit Lemonade [1 Venti 20oz], 1 Panini de Jamón y Queso Suizo"
Starbucks Galería 360,1203310506,183569,Plataforma de entrega,Online,Entregado,2024-06-14 16:58,2024-06-14 16:59,2024-06-14 17:20,2024-06-14 17:51,2024-06-14 18:07,2024-06-14 18:22,,,,"1.550,00","0,00","0,00","0,00","0,00","248,00","0,00","0,00",,,"1.296,42","0,00","0,00","1.296,42","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Semidescremada, 1 Venti 20oz, 1 No], 1 Strawberries & Cream Frappuccino® [1 Venti 20oz, 1 No, 1 Semidescremada], 2 Brownie de Chocolate, 2 Croissant de Jamón y Queso"
Starbucks Galería 360,1203385308,183569,Plataforma de entrega,Online,Entregado,2024-06-14 18:11,2024-06-14 18:11,,2024-06-14 18:12,2024-06-14 18:27,2024-06-14 18:40,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Grande 16oz, 1 Fria, 1 Entera, 1 Splenda]"
Starbucks Galería 360,1203394416,183569,Retirado,Online,Entregado,2024-06-14 17:32,2024-06-14 17:32,2024-06-14 17:48,,,2024-06-14 17:48,,,,"335,00","0,00","0,00","0,00","0,00","53,60","0,00","0,00",,,"280,19","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1 Dragon Drink [1 Venti 20oz]
Starbucks Galería 360,1203395651,183569,Plataforma de entrega,,Cancelado,2024-06-14 17:43,2024-06-14 17:44,,2024-06-14 17:50,2024-06-14 18:01,2024-06-14 18:36,2024-06-14 18:40,Reason:Customer didn't receive the order,Owner:Logistics,"340,00","0,00","142,80","0,00","0,00","0,00","0,00","0,00",,,"142,80","0,00","0,00","142,80","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 No, 1 Crema, 1 Mezclada, 1 Grande 16oz, 1 Fria, 1 Semidescremada, 1 Vainilla, 1 No]"
Starbucks Galería 360,1203504497,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-14 19:40,2024-06-14 19:41,,2024-06-14 19:41,2024-06-14 19:56,2024-06-14 20:08,,,,"1.375,00","0,00","0,00","0,00","0,00","220,00","0,00","0,00",,,"1.150,05","0,00","0,00","1.150,05","0,00","0,00","0,00","0,00","0,00","1 Dragon Drink [1 Venti 20oz], 1 Strawberry Acai Lemonade [1 Venti 20oz], 1 Croissant de Mantequilla, 2 Sandwich de Tocineta de Pavo Low-Fat & Huevo"
Starbucks Galería 360,1203523189,183569,Plataforma de entrega,Online,Entregado,2024-06-14 19:28,2024-06-14 19:28,,2024-06-14 19:28,2024-06-14 19:38,2024-06-14 19:50,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Deslactosada]"
Starbucks Galería 360,1203555149,183569,Plataforma de entrega,Online,Entregado,2024-06-14 19:51,2024-06-14 19:51,,2024-06-14 19:51,2024-06-14 20:01,2024-06-14 20:08,,,,"799,00","0,00","0,00","0,00","0,00","127,84","0,00","0,00",,,"668,28","0,00","0,00","668,28","0,00","0,00","0,00","0,00","0,00","1 Vanilla Bean Latte [1 Venti 20oz, 1 Entera], 2 Croissant Nocciola"
Starbucks Galería 360,1203598608,183569,Plataforma de entrega,Online,Entregado,2024-06-14 20:13,2024-06-14 20:13,,2024-06-14 20:13,2024-06-14 20:30,2024-06-14 20:37,,,,"555,00","0,00","0,00","0,00","0,00","88,80","0,00","0,00",,,"464,20","0,00","0,00","464,20","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Fria, 1 Almond Milk, 1 Sin Azúcar, 1 Grande 16oz], 1 Coffee Cake"
Starbucks Galería 360,1203694560,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-14 21:01,2024-06-14 21:01,,2024-06-14 21:07,2024-06-14 21:17,2024-06-14 21:37,,,,"395,00","0,00","0,00","0,00","0,00","63,20","0,00","0,00",,,"330,38","0,00","0,00","330,38","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 No, 1 Entera, 1 Venti 20oz]"
Starbucks Galería 360,1204018524,183569,Plataforma de entrega,Online,Entregado,2024-06-15 07:36,2024-06-15 07:36,,2024-06-15 07:38,2024-06-15 07:49,2024-06-15 07:55,,,,"595,00","0,00","0,00","0,00","0,00","95,20","0,00","0,00",,,"497,66","0,00","0,00","497,66","0,00","0,00","0,00","0,00","0,00","1 Strawberry Acai [1 Grande 16oz], 1 Blueberry Muffin, 1 Danés de Queso"
Starbucks Galería 360,1204018934,183569,Plataforma de entrega,Online,Entregado,2024-06-15 08:15,2024-06-15 08:15,,2024-06-15 08:18,2024-06-15 08:21,2024-06-15 08:28,,,,"1.250,00","0,00","0,00","0,00","0,00","200,00","0,00","0,00",,,"1.045,50","0,00","0,00","1.045,50","0,00","0,00","0,00","0,00","0,00","2 Flat White [1 Grande 16oz, 1 Caliente, 1 Deslactosada, 1 Sin Azúcar], 2 Sandwich de Tocineta de Pavo Low-Fat & Huevo"
Starbucks Galería 360,1204019329,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-15 08:35,2024-06-15 08:35,2024-06-15 08:41,2024-06-15 08:38,2024-06-15 08:41,2024-06-15 08:59,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Semidescremada, 1 Grande 16oz, 1 Si]"
Starbucks Galería 360,1204019663,183569,Plataforma de entrega,Online,Entregado,2024-06-15 08:49,2024-06-15 08:49,,2024-06-15 08:52,2024-06-15 08:54,2024-06-15 08:59,,,,"1.185,00","0,00","0,00","0,00","0,00","189,60","0,00","0,00",,,"991,13","0,00","0,00","991,13","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte [1 Sin Azúcar, 1 No, 1 Grande 16oz, 1 Caliente, 1 Coconut], 1 Double Chocolate Chip Frappuccino® [1 Grande 16oz, 1 Deslactosada], 1 Croissant de Mantequilla, 1 Sandwich de Tocineta de Pavo Low-Fat & Huevo"
Starbucks Galería 360,1204022088,183569,Plataforma de entrega,Online,Entregado,2024-06-15 09:42,2024-06-15 09:42,,2024-06-15 09:44,2024-06-15 09:55,2024-06-15 10:12,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Grande 16oz, 1 No, 1 Entera]"
Starbucks Galería 360,1204025043,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-15 10:28,2024-06-15 10:28,,2024-06-15 10:33,2024-06-15 10:49,2024-06-15 11:13,,,,"855,00","0,00","0,00","0,00","0,00","136,80","0,00","0,00",,,"715,12","0,00","0,00","715,12","0,00","0,00","0,00","0,00","0,00","1 Vanilla Cream Frappuccino® [1 Grande 16oz, 1 Entera], 2 Croissant de Jamón y Queso"
Starbucks Galería 360,1204025105,183569,Plataforma de entrega,Online,Entregado,2024-06-15 10:30,2024-06-15 10:30,,2024-06-15 10:32,2024-06-15 10:38,2024-06-15 10:49,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Entera]"
Starbucks Galería 360,1204025964,183569,Plataforma de entrega,Online,Entregado,2024-06-15 10:41,2024-06-15 10:42,,2024-06-15 10:41,2024-06-15 10:53,2024-06-15 11:02,,,,"530,00","0,00","0,00","0,00","0,00","84,80","0,00","0,00",,,"443,29","0,00","0,00","443,29","200,00","0,00","200,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Entera], 1 Croissant de Mantequilla"
Starbucks Galería 360,1204042515,183569,Plataforma de entrega,Online,Entregado,2024-06-15 07:35,2024-06-15 07:35,2024-06-15 07:48,2024-06-15 07:37,2024-06-15 07:49,2024-06-15 08:01,,,,"760,00","0,00","0,00","0,00","0,00","121,60","0,00","0,00",,,"635,66","0,00","0,00","635,66","0,00","0,00","0,00","0,00","0,00","1 Strawberry Acai Lemonade [1 Grande 16oz], 1 Panini de Jamón y Queso Suizo"
Starbucks Galería 360,1204043642,183569,Plataforma de entrega,Online,Entregado,2024-06-15 08:45,2024-06-15 08:45,,2024-06-15 08:49,2024-06-15 08:52,2024-06-15 08:58,,,,"315,00","0,00","0,00","0,00","0,00","50,40","0,00","0,00",,,"263,47","0,00","0,00","263,47","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Caliente, 1 Semidescremada, 1 Grande 16oz]"
Starbucks Galería 360,1204067670,183569,Plataforma de entrega,Online,Entregado,2024-06-15 09:40,2024-06-15 09:40,,2024-06-15 09:42,2024-06-15 09:49,2024-06-15 09:55,,,,"587,00","0,00","0,00","0,00","0,00","93,92","0,00","0,00",,,"490,97","0,00","0,00","490,97","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Crema, 1 Grande 16oz, 1 Fria, 1 Almond Milk], 1 Croissant Nocciola"
Starbucks Galería 360,1204067957,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-15 09:45,2024-06-15 09:45,,2024-06-15 09:53,2024-06-15 09:55,2024-06-15 10:18,,,,"420,00","0,00","0,00","0,00","0,00","67,20","0,00","0,00",,,"351,29","0,00","0,00","351,29","0,00","0,00","0,00","0,00","0,00","1 Chocolate Cookies & Créme Frappuccino® [1 Si, 1 Grande (16oz)]"
Starbucks Galería 360,1204070010,183569,Plataforma de entrega,Online,Entregado,2024-06-15 10:16,2024-06-15 10:17,,2024-06-15 10:18,2024-06-15 10:35,2024-06-15 10:44,,,,"520,00","0,00","0,00","0,00","0,00","83,20","206,50","0,00",,,"228,43","0,00","0,00","228,43","17,50","0,00","17,50","0,00","0,00","1 Caramel Macchiato [1 Fria, 1 Deslactosada, 1 Sin Azúcar, 1 Grande 16oz], 1 Blueberry Muffin"
Starbucks Galería 360,1204070132,183569,Plataforma de entrega,Online,Entregado,2024-06-15 10:18,2024-06-15 10:18,,2024-06-15 10:19,2024-06-15 10:35,2024-06-15 10:43,,,,"755,00","0,00","0,00","0,00","0,00","120,80","0,00","0,00",,,"631,48","0,00","0,00","631,48","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Caliente, 1 Deslactosada, 1 Vainilla, 1 Si, 1 Grande 16oz], 2 Croissant de Mantequilla"
Starbucks Galería 360,1204070906,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-15 10:28,2024-06-15 10:28,,2024-06-15 10:33,2024-06-15 10:49,2024-06-15 10:56,,,,"325,00","0,00","0,00","0,00","0,00","52,00","0,00","0,00",,,"271,83","0,00","0,00","271,83","0,00","0,00","0,00","0,00","0,00","1 Coffee Frappuccino® [1 Grande 16oz, 1 Si, 1 Entera]"
Starbucks Galería 360,1204071000,183569,Plataforma de entrega,Online,Entregado,2024-06-15 10:30,2024-06-15 10:30,,2024-06-15 10:33,2024-06-15 10:46,2024-06-15 10:54,,,,"655,00","0,00","0,00","0,00","0,00","104,80","0,00","0,00",,,"547,84","0,00","0,00","547,84","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte [1 Caliente, 1 Almond Milk, 1 Sin Azúcar, 1 No, 1 Grande 16oz], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Galería 360,1204090595,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-15 10:48,2024-06-15 10:48,,2024-06-15 10:49,2024-06-15 10:59,2024-06-15 11:12,,,,"670,00","0,00","0,00","0,00","0,00","107,20","0,00","0,00",,,"560,39","0,00","0,00","560,39","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Caliente, 1 Deslactosada, 1 Sin Azúcar, 1 Grande 16oz], 1 Caramel Frappuccino [1 Grande 16oz, 1 Entera]"
Starbucks Galería 360,1204095758,183569,Plataforma de entrega,Online,Entregado,2024-06-15 11:46,2024-06-15 11:46,,2024-06-15 11:50,2024-06-15 12:00,2024-06-15 12:06,,,,"765,00","0,00","0,00","0,00","0,00","122,40","0,00","0,00",,,"639,85","0,00","0,00","639,85","17,50","0,00","17,50","0,00","0,00","1 Strawberry Acai [1 Grande 16oz], 2 Croissant de Jamón y Queso"
Starbucks Galería 360,1204095850,183569,Plataforma de entrega,Online,Entregado,2024-06-15 11:48,2024-06-15 11:48,,2024-06-15 11:50,2024-06-15 12:00,2024-06-15 12:24,,,,"340,00","0,00","0,00","0,00","0,00","54,40","0,00","0,00",,,"284,38","0,00","0,00","284,38","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Coconut, 1 Sin Azúcar, 1 Grande 16oz, 1 Caliente]"
